,device_id,date_hour,bytes_up,bytes_down,log_bytes_up,log_bytes_down,date_hour_filtered,q4_device,q4_stat,q4_field,q4_stat_down_value,q4_stat_up_value
270530,81291122.0,2021-09-29 21:16:00,46201.03896103897,2109248.8440366974,4.66466114200609,6.324128025666405,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270531,81291122.0,2021-09-29 21:17:00,61513.41176470588,2869048.507936508,4.788976875395694,6.457738042438444,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270532,81291122.0,2021-09-29 21:21:00,36267.2,1700981.01010101,4.559526001969576,6.230699720458438,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270533,81291122.0,2021-09-29 21:22:00,20502.76923076923,1721421.1578947369,4.311833705233957,6.235887388840797,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270534,81291122.0,2021-09-29 21:24:00,23798.651685393263,1543789.9534883718,4.37657060108094,6.188588491664859,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270535,81291122.0,2021-09-29 21:25:00,30032.58536585365,1974022.0,4.477607180739097,6.295352208472875,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270536,81291122.0,2021-09-29 21:27:00,22679.38028169014,1421114.9859154932,4.355650332092783,6.152629524787031,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270537,81291122.0,2021-09-29 21:29:00,16812.60606060606,1344798.5454545454,4.225660867768355,6.1286575536388685,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270538,81291122.0,2021-09-29 21:31:00,24610.41860465116,1102205.519379845,4.391136647202025,6.042262975481249,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270539,81291122.0,2021-09-29 21:32:00,28776.233009708736,3210594.873786408,4.4590490332981005,6.506585643208971,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270540,81291122.0,2021-09-29 21:38:00,26853.61755485893,2216813.36677116,4.429018971829854,6.34572932736693,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270541,81291122.0,2021-09-29 21:39:00,24042.55555555556,1964529.97260274,4.380998691449561,6.2932588802460305,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270542,81291122.0,2021-09-29 21:41:00,19850.34862385321,1741838.0740740742,4.297790016388911,6.241008028702639,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270543,81291122.0,2021-09-29 21:42:00,26827.23232323232,1607504.9696969695,4.428592058525217,6.206152594412209,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270544,81291122.0,2021-09-29 21:44:00,29215.376623376626,1638227.3066666666,4.465626354307107,6.214374425761497,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270545,81291122.0,2021-09-29 21:45:00,27781.97183098592,1522688.111111111,4.4437786985926735,6.182611242067953,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270546,81291122.0,2021-09-29 21:46:00,18012.618556701033,634849.5319148937,4.255600962200687,5.802671487802995,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270547,81291122.0,2021-09-29 21:49:00,2005.0526315789475,825.1764705882354,3.302342323153222,2.917072822159323,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270548,81291122.0,2021-09-29 21:54:00,49286.17931034484,3680598.634146342,4.692733964330314,6.565918578615489,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270549,81291122.0,2021-09-29 21:57:00,31087.42857142857,3195251.9452054794,4.492598770290049,6.504505243827353,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
270550,81291122.0,2021-09-29 21:59:00,41503.76119402985,4010963.38028169,4.618097919403393,6.603248805208823,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
400660,40277863.0,2021-09-29 21:02:00,15544.0,636080.0,4.191590726379211,5.803512423216221,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
400661,40277863.0,2021-09-29 21:05:00,87608.0,2726960.0,4.942548723172236,6.435678926865021,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
400662,40277863.0,2021-09-29 21:07:00,57160.0,1601376.0,4.757099817926543,6.204493586601015,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
400663,40277863.0,2021-09-29 21:08:00,52696.0,1525256.0,4.721785891862811,6.183343026815972,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
